timestamps,departure_terminal,arrival_terminal,scheduled_departure,actual_departure,Actual_Arrival,TransitTime,seconds_late
2013-08-23 00:55:00,Bainbridge,,55:00.0,,,,
2013-08-23 04:45:00,Bainbridge,Colman,45:00.0,47:30.0,18:12.0,31.0,150.0
2013-08-23 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:48.0,29.0,0.0
2013-08-23 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:43.0,31.0,0.0
2013-08-23 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:57.0,30.0,0.0
2013-08-23 07:55:00,Bainbridge,Colman,55:00.0,56:47.0,27:28.0,31.0,107.0
2013-08-23 08:45:00,Bainbridge,Colman,45:00.0,45:06.0,15:34.0,30.0,6.0
2013-08-23 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:10.0,31.0,0.0
2013-08-23 10:25:00,Bainbridge,Colman,25:00.0,25:10.0,56:30.0,31.0,10.0
2013-08-23 11:30:00,Bainbridge,Colman,30:00.0,33:27.0,05:02.0,32.0,207.0
2013-08-23 12:20:00,Bainbridge,Colman,20:00.0,21:01.0,50:59.0,29.0,61.0
2013-08-23 13:10:00,Bainbridge,Colman,10:00.0,18:56.0,50:24.0,32.0,536.0
2013-08-23 14:05:00,Bainbridge,Colman,05:00.0,10:31.0,43:47.0,33.0,331.0
2013-08-23 14:55:00,Bainbridge,Colman,55:00.0,07:38.0,37:34.0,30.0,758.0
2013-08-23 15:50:00,Bainbridge,Colman,50:00.0,03:05.0,34:48.0,31.0,785.0
2013-08-23 16:35:00,Bainbridge,Colman,35:00.0,48:25.0,18:42.0,30.0,805.0
2013-08-23 17:30:00,Bainbridge,Colman,30:00.0,51:47.0,22:41.0,31.0,1307.0
2013-08-23 18:30:00,Bainbridge,Colman,30:00.0,35:35.0,06:29.0,31.0,335.0
2013-08-23 19:10:00,Bainbridge,Colman,10:00.0,35:38.0,04:38.0,29.0,1538.0
2013-08-23 20:10:00,Bainbridge,Colman,10:00.0,16:08.0,48:02.0,32.0,368.0
2013-08-23 20:55:00,Bainbridge,Colman,55:00.0,10:07.0,41:09.0,31.0,907.0
2013-08-23 21:45:00,Bainbridge,Colman,45:00.0,46:57.0,18:22.0,32.0,117.0
2013-08-23 22:35:00,Bainbridge,Colman,35:00.0,40:31.0,10:52.0,30.0,331.0
2013-08-24 00:55:00,Bainbridge,Colman,55:00.0,08:53.0,38:42.0,30.0,833.0
2013-08-24 05:20:00,Bainbridge,Colman,20:00.0,21:13.0,51:29.0,30.0,73.0
2013-08-24 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:37.0,30.0,0.0
2013-08-24 07:55:00,Bainbridge,Colman,55:00.0,55:20.0,26:00.0,31.0,20.0
2013-08-24 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,14:10.0,29.0,0.0
2013-08-24 09:35:00,Bainbridge,Colman,35:00.0,35:26.0,13:18.0,38.0,26.0
2013-08-24 10:25:00,Bainbridge,Colman,25:00.0,33:20.0,04:45.0,31.0,500.0
2013-08-24 11:30:00,Bainbridge,Colman,30:00.0,32:49.0,04:27.0,32.0,169.0
2013-08-24 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,53:25.0,33.0,0.0
2013-08-24 13:10:00,Bainbridge,Colman,10:00.0,19:49.0,51:55.0,32.0,589.0
2013-08-24 14:05:00,Bainbridge,Colman,05:00.0,06:22.0,38:05.0,32.0,82.0
2013-08-24 14:55:00,Bainbridge,Colman,55:00.0,06:40.0,37:37.0,31.0,700.0
2013-08-24 15:50:00,Bainbridge,Colman,50:00.0,59:10.0,30:05.0,31.0,550.0
2013-08-24 16:35:00,Bainbridge,Colman,35:00.0,49:34.0,21:03.0,32.0,874.0
2013-08-24 17:30:00,Bainbridge,Colman,30:00.0,45:24.0,16:25.0,31.0,924.0
2013-08-24 18:30:00,Bainbridge,Colman,30:00.0,37:15.0,08:38.0,31.0,435.0
2013-08-24 19:10:00,Bainbridge,Colman,10:00.0,29:39.0,00:29.0,31.0,1179.0
2013-08-24 20:10:00,Bainbridge,Colman,10:00.0,11:25.0,41:46.0,30.0,85.0
2013-08-24 20:55:00,Bainbridge,Colman,55:00.0,06:48.0,36:49.0,30.0,708.0
2013-08-24 21:45:00,Bainbridge,Colman,45:00.0,49:04.0,18:06.0,29.0,244.0
2013-08-24 22:30:00,Bainbridge,Colman,30:00.0,38:11.0,08:27.0,30.0,491.0
2013-08-25 00:00:00,Bainbridge,Colman,00:00.0,05:57.0,35:49.0,30.0,357.0
2013-08-25 01:25:00,Bainbridge,Colman,25:00.0,31:23.0,01:43.0,30.0,383.0
2013-08-25 05:20:00,Bainbridge,Colman,20:00.0,20:30.0,50:59.0,30.0,30.0
2013-08-25 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:08.0,30.0,0.0
2013-08-25 08:45:00,Bainbridge,Colman,45:00.0,44:33.0,14:02.0,30.0,-27.0
2013-08-25 09:35:00,Bainbridge,Colman,35:00.0,38:21.0,07:44.0,29.0,201.0
2013-08-25 10:25:00,Bainbridge,Colman,25:00.0,31:12.0,00:41.0,29.0,372.0
2013-08-25 11:30:00,Bainbridge,Colman,30:00.0,30:34.0,00:42.0,30.0,34.0
2013-08-25 12:20:00,Bainbridge,Colman,20:00.0,24:11.0,56:51.0,32.0,251.0
2013-08-25 13:10:00,Bainbridge,Colman,10:00.0,18:00.0,48:23.0,30.0,480.0
2013-08-25 14:05:00,Bainbridge,Colman,05:00.0,07:24.0,38:04.0,31.0,144.0
2013-08-25 14:55:00,Bainbridge,Colman,55:00.0,01:50.0,32:19.0,31.0,410.0
2013-08-25 15:50:00,Bainbridge,Colman,50:00.0,54:02.0,25:29.0,31.0,242.0
2013-08-25 16:35:00,Bainbridge,Colman,35:00.0,41:16.0,13:53.0,32.0,376.0
2013-08-25 17:30:00,Bainbridge,Colman,30:00.0,36:12.0,07:26.0,31.0,372.0
2013-08-25 18:30:00,Bainbridge,Colman,30:00.0,30:09.0,00:33.0,30.0,9.0
2013-08-25 19:10:00,Bainbridge,Colman,10:00.0,15:39.0,46:15.0,31.0,339.0
2013-08-25 20:10:00,Bainbridge,Colman,10:00.0,11:51.0,41:20.0,30.0,111.0
2013-08-25 20:55:00,Bainbridge,Colman,55:00.0,56:19.0,28:15.0,32.0,79.0
2013-08-25 21:45:00,Bainbridge,Colman,45:00.0,45:40.0,16:39.0,31.0,40.0
2013-08-25 22:30:00,Bainbridge,Colman,30:00.0,44:02.0,15:03.0,31.0,842.0
2013-08-26 00:00:00,Bainbridge,Colman,00:00.0,06:34.0,35:25.0,29.0,394.0
2013-08-26 01:25:00,Bainbridge,Colman,25:00.0,25:04.0,58:32.0,33.0,4.0
2013-08-26 04:45:00,Bainbridge,Colman,45:00.0,44:35.0,15:49.0,31.0,-25.0
2013-08-26 05:20:00,Bainbridge,Colman,20:00.0,19:42.0,51:33.0,32.0,-18.0
2013-08-26 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:10.0,30.0,0.0
2013-08-26 07:05:00,Bainbridge,Colman,05:00.0,06:10.0,36:17.0,30.0,70.0
2013-08-26 07:55:00,Bainbridge,Colman,55:00.0,57:40.0,27:48.0,30.0,160.0
2013-08-26 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:53.0,30.0,0.0
2013-08-26 09:40:00,Bainbridge,Colman,40:00.0,40:20.0,10:54.0,30.0,20.0
2013-08-26 10:25:00,Bainbridge,Colman,25:00.0,25:27.0,56:09.0,31.0,27.0
2013-08-26 11:30:00,Bainbridge,Colman,30:00.0,31:43.0,01:54.0,30.0,103.0
2013-08-26 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:49.0,32.0,0.0
2013-08-26 13:10:00,Bainbridge,Colman,10:00.0,10:47.0,42:25.0,32.0,47.0
2013-08-26 14:05:00,Bainbridge,Colman,05:00.0,06:10.0,35:16.0,29.0,70.0
2013-08-26 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:08.0,30.0,0.0
2013-08-26 15:50:00,Bainbridge,Colman,50:00.0,53:41.0,22:25.0,29.0,221.0
2013-08-26 16:35:00,Bainbridge,Colman,35:00.0,35:42.0,05:17.0,30.0,42.0
2013-08-26 17:30:00,Bainbridge,Colman,30:00.0,36:01.0,04:57.0,28.0,361.0
2013-08-26 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:06.0,31.0,0.0
2013-08-26 19:10:00,Bainbridge,Colman,10:00.0,10:15.0,40:13.0,30.0,15.0
2013-08-26 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,43:45.0,33.0,0.0
2013-08-26 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:33.0,29.0,0.0
2013-08-26 21:45:00,Bainbridge,Colman,45:00.0,45:20.0,16:03.0,31.0,20.0
2013-08-26 22:35:00,Bainbridge,Colman,35:00.0,37:00.0,12:15.0,35.0,120.0
2013-08-27 00:55:00,Bainbridge,Colman,55:00.0,06:28.0,36:50.0,30.0,688.0
2013-08-27 04:45:00,Bainbridge,Colman,45:00.0,45:27.0,19:30.0,34.0,27.0
2013-08-27 05:20:00,Bainbridge,Colman,20:00.0,20:17.0,50:25.0,30.0,17.0
2013-08-27 06:20:00,Bainbridge,Colman,20:00.0,21:42.0,52:41.0,31.0,102.0
2013-08-27 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:30.0,31.0,0.0
2013-08-27 07:55:00,Bainbridge,Colman,55:00.0,01:42.0,33:45.0,32.0,402.0
2013-08-27 08:45:00,Bainbridge,Colman,45:00.0,44:24.0,15:55.0,31.0,-36.0
2013-08-27 09:40:00,Bainbridge,Colman,40:00.0,42:22.0,12:36.0,30.0,142.0
2013-08-27 10:25:00,Bainbridge,Colman,25:00.0,25:19.0,57:11.0,32.0,19.0
2013-08-27 11:30:00,Bainbridge,Colman,30:00.0,32:53.0,02:27.0,30.0,173.0
2013-08-27 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:56.0,29.0,0.0
2013-08-27 13:10:00,Bainbridge,Colman,10:00.0,14:22.0,44:58.0,30.0,262.0
2013-08-27 14:05:00,Bainbridge,Colman,05:00.0,06:05.0,35:00.0,29.0,65.0
2013-08-27 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:01.0,31.0,0.0
2013-08-27 15:50:00,Bainbridge,Colman,50:00.0,50:13.0,19:01.0,29.0,13.0
2013-08-27 16:35:00,Bainbridge,Colman,35:00.0,41:46.0,12:37.0,31.0,406.0
2013-08-27 17:30:00,Bainbridge,Colman,30:00.0,35:32.0,04:27.0,29.0,332.0
2013-08-27 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,02:11.0,32.0,0.0
2013-08-27 19:10:00,Bainbridge,Colman,10:00.0,15:30.0,47:12.0,32.0,330.0
2013-08-27 20:10:00,Bainbridge,Colman,10:00.0,10:08.0,41:46.0,31.0,8.0
2013-08-27 20:55:00,Bainbridge,Colman,55:00.0,55:01.0,25:25.0,30.0,1.0
2013-08-27 21:45:00,Bainbridge,Colman,45:00.0,45:12.0,17:07.0,32.0,12.0
2013-08-27 22:35:00,Bainbridge,Colman,35:00.0,35:41.0,06:51.0,31.0,41.0
2013-08-28 00:55:00,Bainbridge,Colman,55:00.0,55:31.0,26:26.0,31.0,31.0
2013-08-28 04:45:00,Bainbridge,Colman,45:00.0,45:42.0,15:13.0,30.0,42.0
2013-08-28 05:20:00,Bainbridge,Colman,20:00.0,20:20.0,52:16.0,32.0,20.0
2013-08-28 06:20:00,Bainbridge,Colman,20:00.0,20:44.0,51:19.0,31.0,44.0
2013-08-28 07:05:00,Bainbridge,Colman,05:00.0,06:53.0,39:05.0,33.0,113.0
2013-08-28 07:55:00,Bainbridge,Colman,55:00.0,56:19.0,25:57.0,29.0,79.0
2013-08-28 08:45:00,Bainbridge,Colman,45:00.0,49:39.0,20:43.0,31.0,279.0
2013-08-28 09:40:00,Bainbridge,Colman,40:00.0,41:04.0,11:45.0,30.0,64.0
2013-08-28 10:25:00,Bainbridge,Colman,25:00.0,29:04.0,59:27.0,30.0,244.0
2013-08-28 11:30:00,Bainbridge,Colman,30:00.0,32:17.0,03:12.0,31.0,137.0
2013-08-28 12:20:00,Bainbridge,Colman,20:00.0,21:13.0,52:12.0,31.0,73.0
2013-08-28 13:10:00,Bainbridge,Colman,10:00.0,11:56.0,44:08.0,33.0,116.0
2013-08-28 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:32.0,29.0,0.0
2013-08-28 14:55:00,Bainbridge,Colman,55:00.0,56:36.0,26:01.0,30.0,96.0
2013-08-28 15:50:00,Bainbridge,Colman,50:00.0,50:12.0,19:12.0,29.0,12.0
2013-08-28 16:35:00,Bainbridge,Colman,35:00.0,36:51.0,07:05.0,31.0,111.0
2013-08-28 17:30:00,Bainbridge,Colman,30:00.0,33:12.0,04:09.0,31.0,192.0
2013-08-28 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:03.0,31.0,0.0
2013-08-28 19:10:00,Bainbridge,Colman,10:00.0,12:12.0,43:01.0,31.0,132.0
2013-08-28 20:10:00,Bainbridge,Colman,10:00.0,10:54.0,40:55.0,30.0,54.0
2013-08-28 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:35.0,30.0,0.0
2013-08-28 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,17:40.0,32.0,0.0
2013-08-28 22:35:00,Bainbridge,Colman,35:00.0,35:53.0,06:38.0,31.0,53.0
2013-08-29 00:55:00,Bainbridge,Colman,55:00.0,57:43.0,28:33.0,31.0,163.0
2013-08-29 04:45:00,Bainbridge,Colman,45:00.0,45:32.0,15:12.0,30.0,32.0
2013-08-29 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:49.0,32.0,0.0
2013-08-29 06:20:00,Bainbridge,Colman,20:00.0,22:19.0,52:44.0,30.0,139.0
2013-08-29 07:05:00,Bainbridge,Colman,05:00.0,05:22.0,36:47.0,31.0,22.0
2013-08-29 07:55:00,Bainbridge,Colman,55:00.0,55:54.0,26:20.0,31.0,54.0
2013-08-29 08:45:00,Bainbridge,Colman,45:00.0,45:27.0,17:47.0,32.0,27.0
2013-08-29 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:28.0,31.0,0.0
2013-08-29 10:25:00,Bainbridge,Colman,25:00.0,25:41.0,57:01.0,32.0,41.0
2013-08-29 11:30:00,Bainbridge,Colman,30:00.0,31:15.0,00:21.0,29.0,75.0
2013-08-29 12:20:00,Bainbridge,Colman,20:00.0,20:50.0,51:39.0,31.0,50.0
2013-08-29 13:10:00,Bainbridge,Colman,10:00.0,10:51.0,40:08.0,30.0,51.0
2013-08-29 14:05:00,Bainbridge,,05:00.0,,,,
2013-08-29 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,23:49.0,28.0,0.0
2013-08-29 15:50:00,Bainbridge,Colman,50:00.0,00:15.0,27:56.0,27.0,615.0
2013-08-29 16:35:00,Bainbridge,Colman,35:00.0,37:06.0,06:21.0,29.0,126.0
2013-08-29 17:30:00,Bainbridge,Colman,30:00.0,42:09.0,12:13.0,30.0,729.0
2013-08-29 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:19.0,29.0,0.0
2013-08-29 19:10:00,Bainbridge,Colman,10:00.0,21:16.0,51:54.0,30.0,676.0
2013-08-29 20:10:00,Bainbridge,Colman,10:00.0,11:05.0,41:58.0,30.0,65.0
2013-08-29 20:55:00,Bainbridge,Colman,55:00.0,55:16.0,25:49.0,30.0,16.0
2013-08-29 21:45:00,Bainbridge,Colman,45:00.0,46:30.0,20:14.0,34.0,90.0
2013-08-29 22:35:00,Bainbridge,Colman,35:00.0,38:22.0,10:03.0,32.0,202.0
2013-08-30 00:55:00,Bainbridge,Colman,55:00.0,04:19.0,35:15.0,31.0,559.0
2013-08-30 04:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:02.0,30.0,0.0
2013-08-30 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:57.0,31.0,0.0
2013-08-30 06:20:00,Bainbridge,Colman,20:00.0,20:13.0,50:13.0,30.0,13.0
2013-08-30 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,37:46.0,32.0,0.0
2013-08-30 07:55:00,Bainbridge,Colman,55:00.0,55:06.0,24:13.0,29.0,6.0
2013-08-30 08:45:00,Bainbridge,Colman,45:00.0,45:42.0,17:39.0,32.0,42.0
2013-08-30 09:40:00,Bainbridge,Colman,40:00.0,40:30.0,10:39.0,30.0,30.0
2013-08-30 10:25:00,Bainbridge,Colman,25:00.0,25:45.0,56:02.0,31.0,45.0
2013-08-30 11:30:00,Bainbridge,Colman,30:00.0,32:45.0,01:29.0,29.0,165.0
2013-08-30 12:20:00,Bainbridge,Colman,20:00.0,20:35.0,51:56.0,31.0,35.0
2013-08-30 13:10:00,Bainbridge,Colman,10:00.0,10:41.0,39:56.0,29.0,41.0
2013-08-30 14:05:00,Bainbridge,Colman,05:00.0,05:39.0,38:20.0,33.0,39.0
2013-08-30 14:55:00,Bainbridge,Colman,55:00.0,56:30.0,25:44.0,29.0,90.0
2013-08-30 15:50:00,Bainbridge,Colman,50:00.0,52:52.0,24:09.0,32.0,172.0
2013-08-30 16:35:00,Bainbridge,Colman,35:00.0,39:39.0,08:33.0,29.0,279.0
2013-08-30 17:30:00,Bainbridge,Colman,30:00.0,36:51.0,09:25.0,33.0,411.0
2013-08-30 18:30:00,Bainbridge,Colman,30:00.0,32:02.0,01:42.0,29.0,122.0
2013-08-30 19:10:00,Bainbridge,Colman,10:00.0,18:33.0,51:05.0,33.0,513.0
2013-08-30 20:10:00,Bainbridge,Colman,10:00.0,10:24.0,40:51.0,30.0,24.0
2013-08-30 20:55:00,Bainbridge,Colman,55:00.0,57:03.0,29:42.0,32.0,123.0
2013-08-30 21:45:00,Bainbridge,Colman,45:00.0,45:06.0,18:43.0,33.0,6.0
2013-08-30 22:35:00,Bainbridge,Colman,35:00.0,41:26.0,11:03.0,30.0,386.0
2013-08-31 00:55:00,Bainbridge,Colman,55:00.0,01:44.0,31:33.0,30.0,404.0
2013-08-31 05:20:00,Bainbridge,Colman,20:00.0,19:56.0,50:36.0,31.0,-4.0
2013-08-31 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:18.0,30.0,0.0
2013-08-31 07:55:00,Bainbridge,Colman,55:00.0,55:36.0,29:25.0,34.0,36.0
2013-08-31 08:45:00,Bainbridge,Colman,45:00.0,45:22.0,15:02.0,30.0,22.0
2013-08-31 09:35:00,Bainbridge,Colman,35:00.0,36:34.0,06:31.0,30.0,94.0
2013-08-31 10:25:00,Bainbridge,Colman,25:00.0,27:02.0,58:57.0,31.0,122.0
2013-08-31 11:30:00,Bainbridge,Colman,30:00.0,32:54.0,04:07.0,32.0,174.0
2013-08-31 12:20:00,Bainbridge,Colman,20:00.0,20:59.0,52:32.0,32.0,59.0
2013-08-31 13:10:00,Bainbridge,Colman,10:00.0,20:47.0,51:16.0,31.0,647.0
2013-08-31 14:05:00,Bainbridge,Colman,05:00.0,07:00.0,38:39.0,31.0,120.0
2013-08-31 14:55:00,Bainbridge,Colman,55:00.0,05:23.0,33:58.0,28.0,623.0
2013-08-31 15:50:00,Bainbridge,Colman,50:00.0,56:12.0,27:17.0,31.0,372.0
2013-08-31 16:35:00,Bainbridge,Colman,35:00.0,44:42.0,14:28.0,30.0,582.0
2013-08-31 17:30:00,Bainbridge,Colman,30:00.0,39:48.0,11:33.0,32.0,588.0
2013-08-31 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,58:09.0,28.0,0.0
2013-08-31 19:10:00,Bainbridge,Colman,10:00.0,21:12.0,52:46.0,31.0,672.0
2013-08-31 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:02.0,29.0,0.0
2013-08-31 20:55:00,Bainbridge,Colman,55:00.0,01:21.0,34:20.0,33.0,381.0
2013-08-31 21:45:00,Bainbridge,Colman,45:00.0,45:52.0,14:26.0,29.0,52.0
2013-08-31 22:30:00,Bainbridge,Colman,30:00.0,33:05.0,04:36.0,31.0,185.0
2013-09-01 00:00:00,Bainbridge,Colman,00:00.0,01:33.0,32:20.0,31.0,93.0
2013-09-01 01:25:00,Bainbridge,Colman,25:00.0,33:49.0,04:19.0,31.0,529.0
2013-09-01 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:24.0,31.0,0.0
2013-09-01 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:00.0,30.0,0.0
2013-09-01 08:45:00,Bainbridge,Colman,45:00.0,45:29.0,16:43.0,31.0,29.0
2013-09-01 09:35:00,Bainbridge,Colman,35:00.0,34:33.0,05:00.0,31.0,-27.0
2013-09-01 10:25:00,Bainbridge,Colman,25:00.0,25:06.0,57:18.0,32.0,6.0
2013-09-01 11:30:00,Bainbridge,Colman,30:00.0,31:18.0,02:03.0,31.0,78.0
2013-09-01 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:17.0,32.0,0.0
2013-09-01 13:10:00,Bainbridge,Colman,10:00.0,19:59.0,50:56.0,31.0,599.0
2013-09-01 14:05:00,Bainbridge,Colman,05:00.0,05:18.0,38:00.0,33.0,18.0
2013-09-01 14:55:00,Bainbridge,Colman,55:00.0,07:28.0,36:19.0,29.0,748.0
2013-09-01 15:50:00,Bainbridge,Colman,50:00.0,54:23.0,27:46.0,33.0,263.0
2013-09-01 16:35:00,Bainbridge,Colman,35:00.0,49:04.0,18:10.0,29.0,844.0
2013-09-01 17:30:00,Bainbridge,Colman,30:00.0,39:32.0,11:34.0,32.0,572.0
2013-09-01 18:30:00,Bainbridge,Colman,30:00.0,31:03.0,00:06.0,29.0,63.0
2013-09-01 19:10:00,Bainbridge,Colman,10:00.0,27:30.0,56:20.0,29.0,1050.0
2013-09-01 20:10:00,Bainbridge,Colman,10:00.0,11:31.0,40:25.0,29.0,91.0
2013-09-01 20:55:00,Bainbridge,Colman,55:00.0,11:37.0,43:03.0,32.0,997.0
2013-09-01 21:45:00,Bainbridge,Colman,45:00.0,49:21.0,18:47.0,29.0,261.0
2013-09-01 22:30:00,Bainbridge,Colman,30:00.0,43:10.0,15:14.0,32.0,790.0
2013-09-02 00:00:00,Bainbridge,Colman,00:00.0,09:34.0,39:18.0,30.0,574.0
2013-09-02 01:25:00,Bainbridge,Colman,25:00.0,33:52.0,04:57.0,31.0,532.0
2013-09-02 05:20:00,Bainbridge,Colman,20:00.0,20:16.0,49:50.0,29.0,16.0
2013-09-02 07:05:00,Bainbridge,Colman,05:00.0,05:06.0,32:58.0,27.0,6.0
2013-09-02 07:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:35.0,31.0,0.0
2013-09-02 08:45:00,Bainbridge,Colman,45:00.0,45:06.0,14:50.0,29.0,6.0
2013-09-02 09:35:00,Bainbridge,Colman,35:00.0,35:36.0,06:01.0,31.0,36.0
2013-09-02 10:25:00,Bainbridge,Colman,25:00.0,25:16.0,55:37.0,30.0,16.0
2013-09-02 11:30:00,Bainbridge,Colman,30:00.0,30:09.0,01:12.0,31.0,9.0
2013-09-02 12:20:00,Bainbridge,Colman,20:00.0,20:28.0,49:12.0,29.0,28.0
2013-09-02 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:10.0,31.0,0.0
2013-09-02 14:05:00,Bainbridge,Colman,05:00.0,04:30.0,33:36.0,29.0,-30.0
2013-09-02 14:55:00,Bainbridge,Colman,55:00.0,55:16.0,25:44.0,30.0,16.0
2013-09-02 15:50:00,Bainbridge,Colman,50:00.0,50:37.0,19:30.0,29.0,37.0
2013-09-02 16:35:00,Bainbridge,Colman,35:00.0,36:14.0,06:04.0,30.0,74.0
2013-09-02 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,58:18.0,28.0,0.0
2013-09-02 18:30:00,Bainbridge,Colman,30:00.0,30:18.0,00:19.0,30.0,18.0
2013-09-02 19:10:00,Bainbridge,Colman,10:00.0,10:17.0,39:41.0,29.0,17.0
2013-09-02 20:10:00,Bainbridge,Colman,10:00.0,10:23.0,41:18.0,31.0,23.0
2013-09-02 20:55:00,Bainbridge,Colman,55:00.0,25:02.0,53:14.0,28.0,1802.0
2013-09-02 21:45:00,Bainbridge,Colman,45:00.0,52:27.0,22:47.0,30.0,447.0
2013-09-02 22:30:00,Bainbridge,Colman,30:00.0,44:47.0,13:59.0,29.0,887.0
2013-09-03 00:00:00,Bainbridge,Colman,00:00.0,01:49.0,33:54.0,32.0,109.0
2013-09-03 01:25:00,Bainbridge,Colman,25:00.0,28:15.0,57:37.0,29.0,195.0
2013-09-03 04:45:00,Bainbridge,Colman,45:00.0,45:07.0,12:15.0,27.0,7.0
2013-09-03 05:20:00,Bainbridge,Colman,20:00.0,20:05.0,53:03.0,33.0,5.0
2013-09-03 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:57.0,29.0,0.0
2013-09-03 07:05:00,Bainbridge,Colman,05:00.0,06:03.0,36:39.0,30.0,63.0
2013-09-03 07:55:00,Bainbridge,Colman,55:00.0,56:43.0,26:53.0,30.0,103.0
2013-09-03 08:45:00,Bainbridge,Colman,45:00.0,46:40.0,17:43.0,31.0,100.0
2013-09-03 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,08:36.0,28.0,0.0
2013-09-03 10:25:00,Bainbridge,Colman,25:00.0,29:27.0,03:58.0,34.0,267.0
2013-09-03 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:03.0,29.0,0.0
2013-09-03 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:31.0,31.0,0.0
2013-09-03 13:10:00,Bainbridge,Colman,10:00.0,13:07.0,41:51.0,28.0,187.0
2013-09-03 14:05:00,Bainbridge,Colman,05:00.0,05:37.0,35:56.0,30.0,37.0
2013-09-03 14:55:00,Bainbridge,Colman,55:00.0,55:42.0,25:00.0,30.0,42.0
2013-09-03 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,19:33.0,29.0,0.0
2013-09-03 16:35:00,Bainbridge,Colman,35:00.0,35:28.0,04:15.0,29.0,28.0
2013-09-03 17:30:00,Bainbridge,Colman,30:00.0,30:53.0,00:41.0,30.0,53.0
2013-09-03 18:30:00,Bainbridge,Colman,30:00.0,32:30.0,59:39.0,27.0,150.0
2013-09-03 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,42:58.0,32.0,0.0
2013-09-03 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:36.0,30.0,0.0
2013-09-03 20:55:00,Bainbridge,Colman,55:00.0,55:35.0,30:13.0,35.0,35.0
2013-09-03 21:45:00,Bainbridge,Colman,45:00.0,45:25.0,15:48.0,30.0,25.0
2013-09-03 22:35:00,Bainbridge,Colman,35:00.0,37:11.0,08:11.0,31.0,131.0
2013-09-04 00:55:00,Bainbridge,Colman,55:00.0,55:36.0,25:35.0,30.0,36.0
2013-09-04 04:45:00,Bainbridge,Colman,45:00.0,46:20.0,18:07.0,32.0,80.0
2013-09-04 05:20:00,Bainbridge,Colman,20:00.0,20:35.0,49:46.0,29.0,35.0
2013-09-04 06:20:00,Bainbridge,Colman,20:00.0,20:23.0,50:53.0,30.0,23.0
2013-09-04 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:23.0,29.0,0.0
2013-09-04 07:55:00,Bainbridge,Colman,55:00.0,56:08.0,28:15.0,32.0,68.0
2013-09-04 08:45:00,Bainbridge,Colman,45:00.0,53:24.0,22:21.0,29.0,504.0
2013-09-04 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,10:17.0,30.0,0.0
2013-09-04 10:25:00,Bainbridge,Colman,25:00.0,42:13.0,13:10.0,31.0,1033.0
2013-09-04 11:30:00,Bainbridge,Colman,30:00.0,31:23.0,01:01.0,30.0,83.0
